"","ID","APCPercentage","RouteId","PatternId","Name","HasAPC","IconPrefix","DoorStatus","Longitude","Latitude","Speed","Heading","Updated","UpdatedAgo"
"132","33","0","312","312","1239","true","bus","0","117.23731","32.872243","18","NW","7:38:24P","2"
"133","33","0","312","312","1239","true","bus","0","117.237621","32.872348","1","W","7:38:32P","6"
"134","33","0","312","312","1239","true","bus","0","117.237722","32.872432","11","N","7:38:41P",""
"135","33","0","312","312","1239","true","bus","0","117.237722","32.872432","11","N","7:38:41P",""
"136","33","0","312","312","1239","true","bus","0","117.237722","32.872432","11","N","7:38:41P",""
"137","33","0","312","312","1239","true","bus","0","117.237761","32.873069","18","N","7:38:53P","2"
"138","33","0","312","312","1239","true","bus","0","117.237761","32.873069","18","N","7:38:53P","2"
"139","33","0","312","312","1239","true","bus","0","117.237867","32.873511","10","N","7:38:56P","1"
"140","33","0","312","312","1239","true","bus","0","117.23814","32.873999","4","N","7:39:08P","2"
"141","33","0","312","312","1239","true","bus","0","117.23814","32.873999","4","N","7:39:08P","2"
"142","33","0","312","312","1239","true","bus","0","117.238305","32.87432","14","N","7:39:18P","7"
"143","33","0","312","312","1239","true","bus","0","117.238305","32.87432","14","N","7:39:18P","7"
"144","33","0","312","312","1239","true","bus","0","117.238305","32.87432","14","N","7:39:18P","7"
"145","33","0","312","312","1239","true","bus","0","117.239123","32.875712","12","N","7:39:37P","4"
"146","33","0","312","312","1239","true","bus","0","117.239123","32.875712","12","N","7:39:37P","4"
"147","33","0","312","312","1239","true","bus","0","117.239123","32.875712","12","N","7:39:37P","5"
"148","33","0","312","312","1239","true","bus","0","117.238595","32.876698","14","NE","7:39:59P",""
"149","33","0","312","312","1239","true","bus","0","117.238595","32.876698","14","NE","7:39:59P",""
"150","33","0","312","312","1239","true","bus","0","117.2391","32.87597","14","N","7:39:53P","5"
"151","33","0","312","312","1239","true","bus","0","117.238166","32.876925","14","E","7:40:13P","2"
"152","33","0","312","312","1239","true","bus","0","117.237646","32.876958","21","E","7:40:19P","3"
"153","33","0","312","312","1239","true","bus","0","117.237646","32.876958","21","E","7:40:19P","6"
"154","33","0","312","312","1239","true","bus","0","117.236794","32.877025","21","E","7:40:28P","2"
"155","33","0","312","312","1239","true","bus","0","117.236794","32.877025","21","E","7:40:28P","2"
"156","33","0","312","312","1239","true","bus","0","117.236794","32.877025","21","E","7:40:28P","2"
"157","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","15"
"158","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","24"
"159","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","24"
"160","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","24"
"161","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","40"
"162","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","45"
"163","33","0","312","312","1239","true","bus","0","117.236235","32.877003","7","E","7:41:20P","2"
"164","33","0","312","312","1239","true","bus","0","117.236369","32.877038","8","E","7:40:32P","46"
"165","33","0","312","312","1239","true","bus","0","117.236082","32.876993","15","E","7:41:23P","2"
"166","33","0","312","312","1239","true","bus","0","117.235562","32.876982","17","E","7:41:31P","2"
"167","33","0","312","312","1239","true","bus","0","117.235562","32.876982","17","E","7:41:31P","2"
"168","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","14"
"169","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","7"
"170","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","20"
"171","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","30"
"172","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","30"
"173","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","36"
"174","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","36"
"175","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","45"
"176","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","56"
"177","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","1"
"178","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","11"
"179","33","0","312","312","1239","true","bus","0","117.235117","32.87697","9","E","7:41:36P","1"
"180","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","6"
"181","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","8"
"182","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","6"
"183","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","8"
"184","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","23"
"185","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","23"
"186","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","38"
"187","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","38"
"188","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","38"
"189","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","55"
"190","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","55"
"191","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","55"
"192","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","110"
"193","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","110"
